fecha,id_kpi,nivel,valor,unidad,tipo_dato
8/9/2024 0:00,STOCKPILE_PLANTA,YTD,201.8981674,kt,real
8/9/2024 0:00,SUPRESION_CV_05,FWTD,0.217689147,l/s,real
8/9/2024 2:50,MP10_HOTELMINA,MINUTES,73.03654372,ug/m3N,real
8/9/2024 7:50,MP10_HOTELMINA,MINUTES,114.9596182,ug/m3N,real
8/9/2024 14:40,MP10_CHACAY,MINUTES,7.458394295,ug/m3N,real
8/10/2024 0:00,COEFICIENTE_DE_MARCHA,FWTD,43.61105963,%,plan mensual
8/10/2024 0:00,CONCENTRADO_PRODUCIDO,FWTD,2633.63778,t,plan mensual
8/10/2024 0:00,EXTRACCION_MINA_F9SE,7LD,278.9962743,kt,plan semanal
8/10/2024 0:00,MOVIMIENTO_MINA,MTD,1771.122092,kt,plan mensual
8/10/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_LINEA_4,YTD,6421.1344,kt,real
8/10/2024 0:00,RECIRCULACION_MAURO,MTD,4884.507716,l/s,plan mensual
8/10/2024 0:00,RECIRCULACION_PTAS,FWTD,7.136941636,l/s,plan mensual
8/10/2024 0:00,REMANEJO_A_BOTADERO,7LDM,0,kt,plan mensual
8/10/2024 3:40,MP10_CHACAY,MINUTES,19.76792992,ug/m3N,real
8/10/2024 8:50,MP10_HOTELMINA,MINUTES,61.63527806,ug/m3N,real
8/10/2024 9:10,MP10_CHACAY,MINUTES,36.14233379,ug/m3N,real
8/10/2024 12:30,MP10_CHACAY,MINUTES,4.871470935,ug/m3N,real
8/10/2024 18:30,MP10_CHACAY,MINUTES,8.779516253,ug/m3N,real
8/11/2024 0:00,AGUA_EN_MINERAL,HFWTD,113.0894429,l/s,plan mensual
8/11/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV007,YTDSB,0,l/s,real
8/11/2024 0:00,ARENAS_PRODUCIDAS,HFWTD,42.73041735,kt,real
8/11/2024 0:00,CONCENTRADO_FILTRADO,YTD,249240.1273,t,real
8/11/2024 0:00,CONCENTRADO_MO_PRODUCIDO,7LD,0,Ktms,real
8/11/2024 0:00,DUREZA,WTD,62.40409374,%,plan semanal
8/11/2024 0:00,EXTRACCION_MINA_F11W,MTD,55.2916165,kt,plan mensual
8/11/2024 0:00,MOVIMIENTO_MINA,MTD,3278.80907,kt,real
8/12/2024 0:00,AGUA_EN_MINERAL,HFWTD,0,l/s,real
8/12/2024 0:00,ARENAS_COMPACTADAS,FWTD,9.695595408,kt,real
8/12/2024 0:00,CONCENTRADO_MO_PRODUCIDO,7LDM,38.40531133,Ktms,plan mensual
8/12/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,7LD,0.772696133,%,plan semanal
8/12/2024 0:00,DUREZA,WTD,50.85422289,%,plan semanal
8/12/2024 0:00,ENVIO_DESALADORA_PROMEDIO_DIA,MTD,2055.121534,l/s,real
8/12/2024 0:00,LEY_CONCENTRADO_CU,DAY,2.025277716,%,plan semanal
8/12/2024 0:00,MOVIMIENTO_F11W,HFWTD,325.8432665,kt,real
8/12/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,MTD,0.442271877,%,real
8/12/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_GLOBAL_ST,WTD,0,%,real
8/13/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,DAYY,183.3818607,kt,plan anual
8/13/2024 0:00,PORC_SOLIDOS_STC,WTDM,43.30979295,%,plan mensual
8/13/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_COLEC_ST,HFWTD,270.944063,%,plan mensual
8/14/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,DAY,18.59637128,l/s,plan semanal
8/15/2024 0:00,EXTRACCION_MINA_F11W,DAY,107.8246296,kt,plan semanal
8/15/2024 0:00,RECIRCULACION_MAURO,DAYM,214.2804375,l/s,plan mensual
8/16/2024 0:00,EXTRACCION_MINA_F11W,DAYM,18.88435711,kt,plan mensual
8/17/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,DAYM,3.572209003,l/s,plan mensual
8/17/2024 0:00,RECUPERACION_GLOBAL_MO,DAY,0,%,plan semanal
8/18/2024 0:00,MOVIMIENTO_MINA,DAYM,345.9183771,kt,plan mensual
8/20/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,DAYM,82.4254073,l/s,plan mensual
8/20/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,DAYY,2099.337663,oz,plan anual
8/22/2024 0:00,STOCKPILE_PLANTA,DAYM,387.2272635,kt,plan mensual
8/22/2024 0:00,TRANSPORTADO_STC,DAY,0,t,plan semanal
8/25/2024 0:00,MOVIMIENTO_MINA,DAYY,283.2001031,kt,plan anual
8/26/2024 0:00,LEY_CU_MINA_CONCILIADO,DAY,0,%,plan semanal
8/26/2024 0:00,MINERAL_PROCESADO,DAYM,5993.711595,ktms,plan mensual
8/27/2024 0:00,EXTRACCION_MINA_F10N,DAYY,6.631086512,kt,plan anual
8/28/2024 0:00,ENVIO_DESALADORA_PROMEDIO_DIA,DAYM,306.0928672,l/s,plan mensual
8/31/2024 0:00,P80,DAYM,147.1177117,um,plan mensual
8/1/2024 0:00,ARENAS_COMPACTADAS,BMTD,13.67537271,kt,plan anual
8/1/2024 0:00,BATIMETRIA_MAURO,7LD,1.719221009,hm3,real
8/1/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,FWTD,409.0493016,l/s,plan mensual
8/1/2024 0:00,EXTRACCION_MINA_TOTAL_FASE_16,WTD,0,kt,real
8/1/2024 0:00,ONZAS_DE_ORO_FILTRADAS_PAGABLE_OZ,DAY,113.1014881,oz,real
8/1/2024 0:00,PLANTA_CONCENTRADORA_FINOS_CU_FILTRADO,YTDSB,0,tmf,real
8/1/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,YTDSB,4.008938874,ppm,real
8/1/2024 0:00,UEBD_CAEX,DAY,72.61491058,%,real
8/2/2024 0:00,BATIMETRIA_MAURO,YTD,0.330277334,hm3,plan anual
8/2/2024 0:00,CHANCADO,WTD,841262.2777,kt,real
8/2/2024 0:00,CONCENTRADORA_COEFICIENTE_DE_MARCHA,YTD,5.064700061,%,real
8/2/2024 0:00,HORAS_ENVIO_STMG,YTD,346.9247526,h,real
8/2/2024 0:00,MAKE_UP_AGUA_FRESCA,YTD,0.050780506,mt3/t,real
8/2/2024 0:00,MINERAL_PROCESADO,YTDSB,27367.47643,ktms,real
8/2/2024 0:00,MOVIMIENTO_F12N,FWTD,23.94000613,kt,plan mensual
8/2/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,WTDM,209.4607364,kt,plan mensual
8/2/2024 0:00,POTENCIA_SAG_2,YTD,12815.13672,kW,real
8/2/2024 0:00,POT_BM_6,YTDSB,1147.250126,kW,real
8/2/2024 0:00,RECIRCULACION_PTAS,HFWTD,11.63838183,l/s,plan mensual
8/2/2024 0:00,RECIRCULACION_PTAS,WTDM,50.73223059,l/s,plan mensual
8/3/2024 0:00,ARENAS_PRODUCIDAS,7LD,13.13017054,kt,real
8/3/2024 0:00,CONCENTRADORA_COEFICIENTE_DE_MARCHA,MTD,0,%,plan mensual
8/3/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,7LDM,37.05472851,%,plan mensual
8/3/2024 0:00,ENVIO_STR,WTD,512339.1139,t,real
8/3/2024 0:00,MOVIMIENTO_F12N,DAYM,0.785818401,kt,plan mensual
8/3/2024 0:00,MOVIMIENTO_F9SE,MTD,36.54485147,kt,plan mensual
8/3/2024 0:00,MOVIMIENTO_MINA,MTD,1149.91931,kt,plan mensual
8/3/2024 0:00,MP10_CHACAY,FWTD,2.900007166,ug/m3N,real
8/3/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_SUM_L4,DAY,154.3341081,kt,real
8/3/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,MTD,193.4864508,%,plan mensual
8/3/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,FWTD,0,kt,real
8/3/2024 0:00,STOCKPILE_PLANTA,WTD,524.6057294,kt,plan semanal
8/3/2024 4:00,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/3/2024 14:00,MP10_HOTELMINA,MINUTES,11.30339207,ug/m3N,real
8/4/2024 0:00,ARENAS_COMPACTADAS,FWTDS,11.63350486,kt,plan semanal
8/4/2024 0:00,BOOSTER,WTD,0.057557668,l/s,real
8/4/2024 0:00,COBRE_FINO_CONTENIDO_FILTRADO,WTD,0.206312579,Ktms,real
8/4/2024 0:00,EXTRACCION_MINA,MTD,506.8711182,kt,plan mensual
8/4/2024 0:00,MP10_HOTELMINA,YTDSB,28.60419406,ug/m3N,real
8/4/2024 0:00,PORC_SOLIDOS_STR,HFWTD,32.90756046,%,real
8/4/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_GLOBAL_ST,MTD,0,%,real
8/4/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,HFWTD,0,%,real
8/4/2024 0:00,SUPRESION_CV_07,FWTD,0.927436207,l/s,real
8/4/2024 0:00,TRANSPORTADO_STMG,FWTD,0,kt,plan mensual
8/4/2024 0:30,MP10_CHACAY,MINUTES,9.250644528,ug/m3N,real
8/4/2024 16:40,MP10_CHACAY,MINUTES,19.82293676,ug/m3N,real
8/5/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV006,MTD,0,l/s,real
8/5/2024 0:00,AXB,7LDM,28.05518329,tbd,plan mensual
8/5/2024 0:00,CAUSAS_OPERACIONALES_HR,DAY,0,hr,real
8/5/2024 0:00,EXTRACCION_MINA_F10N,WTD,32.90959093,kt,plan semanal
8/5/2024 0:00,MOVIMIENTO_F11W,FWTD,420.265836,kt,plan mensual
8/5/2024 0:00,P80,YTDSB,109.8752101,um,real
8/5/2024 0:00,TRANSPORTADO_STC,7LD,22661.44627,t,plan semanal
8/5/2024 14:20,MP10_HOTELMINA,MINUTES,29.883693,ug/m3N,real
8/5/2024 20:10,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/6/2024 0:00,COBRE_FINO_PRODUCIDO,WTD,0,tmf,real
8/6/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,DAY,7.79141847,l/s,plan semanal
8/6/2024 0:00,EXTRACCION_MINA_F9SE,7LD,162.0625358,kt,plan semanal
8/6/2024 0:00,OTRAS_FUENTES,7LD,949.2598306,l/s,real
8/6/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,DAYM,79.55593952,ppm,plan mensual
8/6/2024 0:00,PORC_SOLIDOS_STR,YTDSB,12.44774826,%,real
8/6/2024 0:00,RECUPERACION_SELECTIVA_MO,HFWTD,57.05826475,%,real
8/6/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,HFWTD,212.4590454,%,plan mensual
8/6/2024 0:00,REC_META_GLOBAL_DIA_MINCO,MTD,21.09160866,%,real
8/7/2024 0:00,AGUA_CONSUMO_INTERIOR_MINA,7LD,0,l/s,real
8/7/2024 0:00,CAMPAMENTO_PUERTO,FWTD,0,l/s,real
8/7/2024 0:00,CAPTACION_TOTAL,WTDM,831.8504699,l/s,plan mensual
8/7/2024 0:00,CHANCADO,WTD,403052.294,kt,real
8/7/2024 0:00,MP10_HOTELMINA,MINUTES,9.190587427,ug/m3N,real
8/7/2024 0:00,PLANTA_CONCENTRADORA_CU_FINO_PRODUCIDO,MTD,2435.608772,tmf,real
8/7/2024 0:00,POZOS_SCR,YTD,2065.02506,l/s,real
8/7/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,7LDM,3511.726553,tmf,plan mensual
8/7/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,FWTD,0,%,plan mensual
8/7/2024 0:00,SUPRESION_CV_05,WTD,0.911370239,l/s,real
8/7/2024 0:00,TRANSPORTADO_STC,7LD,16991.90631,t,plan semanal
8/8/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV006,HFWTD,0,l/s,real
8/8/2024 0:00,CAPTACION_TOTAL,YTDSB,73241.03263,l/s,real
8/8/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,WTD,4.966849936,l/s,plan semanal
8/8/2024 0:00,EXTRACCION_MINA_F9SE,FWTD,470.081057,kt,plan mensual
8/8/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,7LD,138.4632829,kt,real
8/8/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,FWTDS,605.0034246,kt,plan semanal
8/8/2024 0:00,PORC_SOLIDOS_STR,WTDM,14.94899192,%,plan mensual
8/8/2024 0:00,POT_BM_4,7LD,0.436210102,kW,real
8/8/2024 0:00,POT_BM_5,YTD,8703.21418,kW,real
8/8/2024 0:00,RECUPERACION_GLOBAL_MO,YTD,201.1856043,%,real
8/8/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,HFWTD,0,kt,real
8/8/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,7LDM,0,%,plan mensual
8/8/2024 0:00,TRANSPORTADO_STC,WTD,15939.22271,t,plan semanal
8/8/2024 14:50,MP10_HOTELMINA,MINUTES,11.97030806,ug/m3N,real
8/9/2024 0:00,ARENAS_PRODUCIDAS,YTDSB,130.1285626,kt,real
8/9/2024 0:00,BATIMETRIA_MAURO,YTD,4.391142746,hm3,real
8/9/2024 0:00,CAPTACION_TOTAL,DAY,396.3739454,l/s,plan semanal
8/9/2024 0:00,CONCENTRADO_MO_PRODUCIDO,YTDSB,3331.78734,Ktms,real
8/9/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_2,7LD,0.848060088,l/s,real
8/9/2024 0:00,DF_PALA_ELECTRICA_03,YTDSB,0,%,real
8/9/2024 0:00,DF_PALA_ELECTRICA_05,YTD,0,%,real
8/9/2024 0:00,DISTANCIA_MEDIA,HFWTD,1.341640599,Km,real
8/9/2024 0:00,FINOS_CU_CONCENTRADO_CEMENTO,HFWTD,28.83338403,h,real
8/9/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,DAY,0,oz,real
8/9/2024 0:00,PLANTA_CONCENTRADORA_MO_FINO_PRODUCIDO_PROY,DAY,16.39720666,tmf,real
8/9/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_LINEA_4,DAY,23.65043583,kt,real
8/9/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_COLEC_ST,DAYM,71.30216273,%,plan mensual
8/9/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,MTD,0,%,real
8/9/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_DENOMINADOR,7LD,0,kt,real
8/9/2024 0:00,REMANEJO,WTD,382.324248,kt,real
8/9/2024 0:00,TOTAL_FUENTES,MTD,0,l/s,real
8/9/2024 0:30,MP10_HOTELMINA,MINUTES,132.2896808,ug/m3N,real
8/10/2024 0:00,CAUSAS_OPERACIONALES_HR,DAY,0,hr,real
8/10/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_3,YTD,0.376153212,l/s,real
8/10/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,FWTDS,0.790402043,%,plan semanal
8/10/2024 0:00,DISPONIBILIDAD_HARNEROS_CABECERA,YTD,5.212759936,%,real
8/10/2024 0:00,DUREZA,HFWTD,51.3114108,%,real
8/10/2024 0:00,HORAS_BULLDOZER,WTD,51.36950537,h,real
8/10/2024 0:00,MAKE_UP_AGUA_FRESCA,WTD,0.070190698,mt3/t,plan semanal
8/10/2024 0:00,MAKE_UP_AGUA_FRESCA,WTD,0.116087145,mt3/t,real
8/10/2024 0:00,POTENCIA_SAG_1,YTD,21128.74629,kW,real
8/10/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,WTDM,350.2370278,%,plan mensual
8/10/2024 0:00,UEBD_CAEX,MTD,25.9853034,%,real
8/11/2024 0:00,ARENAS_COMPACTADAS,MTD,80.15264258,kt,real
8/11/2024 0:00,COBRE_FINO_PRODUCIDO,MTD,0,tmf,real
8/11/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_3,7LD,0.792526063,l/s,real
8/11/2024 0:00,DISPONIBILIDAD_FISICA_CAEX,FWTDS,41.29774375,%,plan semanal
8/11/2024 0:00,EXTRACCION_MINA_F11W,YTDSB,33689.1795,kt,real
8/11/2024 0:00,OTRAS_FUENTES,YTDSB,2036.536848,l/s,real
8/11/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,WTD,0.167899346,%,real
8/11/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,FWTD,2.999262838,ppm,real
8/11/2024 0:00,PORC_SOLIDOS_STR,FWTD,13.90402382,%,real
8/11/2024 0:00,POT_BM_5,YTDSB,429.363621,kW,real
8/11/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,WTD,0,%,real
8/11/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,DAYM,1.49E+13,kt,plan mensual
8/11/2024 0:00,REMANEJO_A_BOTADERO,7LDM,0,kt,plan mensual
8/11/2024 0:00,REMANEJO_A_BOTADERO,MTD,0,kt,plan mensual
8/11/2024 0:00,TOTAL_FUENTES,HFWTD,0,l/s,real
8/11/2024 0:00,TUNEL_LA_GUARDIA,YTD,0,l/s,real
8/11/2024 6:20,MP10_CHACAY,MINUTES,84.88559477,ug/m3N,real
8/11/2024 9:10,MP10_CHACAY,MINUTES,7.228475124,ug/m3N,real
8/12/2024 0:00,CAPTACION_SIST_CHOAPA,DAYM,262.5437282,l/s,plan mensual
8/12/2024 0:00,HORAS_BULLDOZER,YTD,5081.579949,h,real
8/12/2024 0:00,HORAS_ENVIO_STMG,DAY,0,h,real
8/12/2024 0:00,MINERAL_PROCESADO,YTDSB,13314.91106,ktms,real
8/12/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,FWTD,0,oz,real
8/12/2024 0:00,OSS_2,YTDSB,0.487449043,inch,real
8/12/2024 0:00,P80,DAYM,186.0523459,um,plan mensual
8/12/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,FWTDS,38.05258453,ppm,plan semanal
8/12/2024 0:00,POT_BM_7,MTD,0.646924791,kW,real
8/12/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,DAYYS,0.565478909,tmf,null
8/12/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,YTD,159842.8888,tmf,plan anual
8/12/2024 0:00,REBOSE_QUILLAYES,DAYM,0,t,plan mensual
8/12/2024 0:00,RECUPERACION_GLOBAL_MO,HFWTD,35.44315538,%,real
8/12/2024 0:00,RENDIMIENTO_LINEA_123,FWTD,3040.250681,kt,plan mensual
8/12/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,YTD,65.9904198,%,plan anual
8/12/2024 0:00,STOCKPILE_PLANTA,HFWTD,390.3249453,kt,real
8/13/2024 0:00,STOCKPILE_PLANTA,HFWTD,403.1705132,kt,plan mensual
8/14/2024 0:00,INTENSIDAD_DE_USO_DE_AGUA,DAY,0.713683748,%,plan semanal
8/14/2024 0:00,PLANTA_CONCENTRADORA_CU_FINO_PRODUCIDO,DAYY,534.1061957,tmf,plan anual
8/17/2024 0:00,TONELAJE_MOLIDO_TOTAL_ST,DAYM,54754.16267,tmsd,plan mensual
8/18/2024 0:00,TRANSPORTADO_STMG,DAYM,7.113896736,kt,plan mensual
8/19/2024 0:00,F80,DAYM,1.765470955,pulgadas,plan mensual
8/21/2024 0:00,PRODUCCION_MOLIBDENO_LEY_CAB_ST,DAYM,7.612152563,ppm,plan mensual
8/27/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,DAYY,0,%,plan anual
8/30/2024 0:00,P80,DAYM,139.7657742,um,plan mensual
8/31/2024 0:00,HORAS_BULLDOZER,DAY,1.29948985,h,plan semanal
8/1/2024 0:00,CONCENTRADO_PRODUCIDO,FWTD,23002.31987,t,plan mensual
8/1/2024 0:00,CONCENTRADO_PRODUCIDO,HFWTD,13605.32093,t,real
8/1/2024 0:00,EXTRACCION_MINA_F10N,MTDS,9.971619127,kt,plan semanal
8/1/2024 0:00,EXTRACCION_MINA_F12N,WTD,43.32463156,kt,plan semanal
8/1/2024 0:00,MOVIMIENTO_F10N,MTDS,13.0535423,kt,plan semanal
8/1/2024 0:00,MOVIMIENTO_F11W,FWTD,284.5541747,kt,plan mensual
8/1/2024 0:00,MOVIMIENTO_MINA,7LDM,795.9375145,kt,plan mensual
8/1/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,YTDS,0,oz,null
8/1/2024 0:00,PLANTA_CONCENTRADORA_FINOS_CU_FILTRADO,WTD,3780.866095,tmf,plan semanal
8/1/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_LINEA_4,FWTD,281.9137961,kt,plan mensual
8/1/2024 0:00,POTENCIA_SAG_3,FWTD,0.458786189,kW,real
8/1/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,DAYM,661.8546761,tmf,plan mensual
8/1/2024 0:00,RECUPERACION_CU,7LDM,159.8896287,Tms,plan mensual
8/1/2024 0:00,REMANEJO_A_CH,MTD,63488.79008,kt,plan mensual
8/1/2024 0:00,RENDIMIENTO_LINEA_4,7LDM,373.5579975,tph,plan mensual
8/1/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,WTDM,0,%,plan mensual
8/1/2024 0:00,TUNEL_LA_GUARDIA,HFWTD,0,l/s,real
8/1/2024 6:20,MP10_CHACAY,MINUTES,6.186024282,ug/m3N,real
8/2/2024 0:00,CHANCADO,DAY,376.1770565,kt,real
8/2/2024 0:00,PORC_SOLIDOS_STC,7LD,9.092367236,%,plan semanal
8/2/2024 0:00,POT_BM_5,YTD,26720.34006,kW,real
8/2/2024 0:00,PRODUCCION_MOLIBDENO_LEY_CAB_ST,7LDM,1017.881247,ppm,plan mensual
8/2/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,WTDM,1087.840141,tmf,plan mensual
8/2/2024 0:00,RECIRCULACION_MAURO,MTDS,1015.990428,l/s,plan semanal
8/2/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,HFWTD,3.943337216,%,plan mensual
8/2/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,HFWTD,8.98E+12,kt,plan mensual
8/2/2024 5:50,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/2/2024 11:30,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/2/2024 15:40,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/3/2024 0:00,ARENAS_PRODUCIDAS,WTDM,99.32603098,kt,plan mensual
8/3/2024 0:00,COEFICIENTE_DE_MARCHA,YTD,445.6099151,%,real
8/3/2024 0:00,CONCENTRADO_MO_PRODUCIDO,DAY,0,Ktms,real
8/3/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,DAY,11.95659933,%,real
8/3/2024 0:00,DISTANCIA_MEDIA_EQUIVALENTE,7LD,3.435246196,Km,real
8/3/2024 0:00,F80,WTD,0.341417209,pulgadas,real
8/3/2024 0:00,LEY_CU_MINA_CONCILIADO,FWTD,0.458776066,%,real
8/3/2024 0:00,MOVIMIENTO_F12N,DAY,0,kt,real
8/3/2024 0:00,PORC_SOLIDOS_STC,DAY,57.90300698,%,plan semanal
8/3/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,MTD,4.12E+13,kt,plan mensual
8/3/2024 4:50,MP10_CHACAY,MINUTES,10.45524762,ug/m3N,real
8/3/2024 14:30,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/4/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV007,HFWTD,0,l/s,real
8/4/2024 0:00,CHANCADO,7LD,97097.09375,kt,plan semanal
8/4/2024 0:00,CHANCADO,FWTDS,153716.7188,kt,plan semanal
8/4/2024 0:00,CONCENTRADO_FILTRADO,DAY,673.6850111,t,real
8/4/2024 0:00,DISPONIBILIDAD_HARNEROS_CABECERA,HFWTD,0,%,real
8/4/2024 0:00,EXTRACCION_MINA_F9SE,7LDM,148.3650018,kt,plan mensual
8/4/2024 0:00,INTENSIDAD_DE_USO_DE_AGUA,MTD,0.232546557,%,real
8/4/2024 0:00,MINERAL_PROCESADO,HFWTD,0,ktms,real
8/4/2024 0:00,P80,YTD,2008.985634,um,real
8/4/2024 0:00,PLANTA_CONCENTRADORA_FINOS_CU_FILTRADO,WTD,0,tmf,real
8/4/2024 0:00,POTENCIA_SAG_3,YTD,26499.07275,kW,real
8/4/2024 0:00,RECIRCULACION_MAURO,FWTDS,288.2840799,l/s,plan semanal
8/4/2024 0:00,RECUPERACION_CU,DAYM,62.06954326,Tms,plan mensual
8/4/2024 0:00,RECUPERACION_GLOBAL_MO,MTDS,32.29461609,%,plan semanal
8/4/2024 0:00,VELOCIDAD_CAEX,7LD,3.740858642,km/h,plan semanal
8/5/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,WTDM,7.652965576,l/s,plan mensual
8/5/2024 0:00,HORAS_BULLDOZER,WTD,16.05350345,h,real
8/5/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,MTD,3887.044847,oz,plan mensual
8/5/2024 0:00,PRODUCCION_MOLIBDENO_LEY_CAB_ST,HFWTD,70.08722914,ppm,plan mensual
8/5/2024 0:00,RECIRCULACION_DE_PEBBLES,WTD,238.8971091,tph,plan semanal
8/5/2024 0:00,REMANEJO_A_BOTADERO,7LDM,0,kt,plan mensual
8/5/2024 0:00,REMANEJO_DM,YTDSB,11230.32811,kt,real
8/5/2024 0:00,RENDIMIENTO,FWTDS,1311.179862,tph,plan semanal
8/5/2024 17:00,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/6/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV007,MTD,0,l/s,real
8/6/2024 0:00,AXB,HFWTD,26.59331392,tbd,real
8/6/2024 0:00,CONCENTRADO_PRODUCIDO,DAY,2219.916116,t,real
8/6/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO,DAY,152.326595,l/s,real
8/6/2024 0:00,ENVIO_DESALADORA_PROMEDIO_DIA,MTD,1988.00054,l/s,plan mensual
8/6/2024 0:00,EXTRACCION_MINA_F12N,DAYY,64.03061887,kt,plan anual
8/6/2024 0:00,HORAS_BULLDOZER,DAY,7.664580492,h,plan semanal
8/6/2024 0:00,MINERAL_PROCESADO,HFWTD,21132.04636,ktms,plan mensual
8/6/2024 0:00,MOVIMIENTO_F12N,DAYM,6.943050329,kt,plan mensual
8/6/2024 0:00,MOVIMIENTO_MINA,WTD,799.9662835,kt,plan semanal
8/6/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_SUM_L4,FWTD,444.6884907,kt,real
8/6/2024 0:00,POT_BM_6,FWTD,0.622417782,kW,real
8/6/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_COLEC_ST,YTD,0,%,real
8/6/2024 0:00,REBOSE_QUILLAYES,FWTDS,0,t,plan semanal
8/6/2024 0:00,SUPRESION_CV_05,7LD,0.142135193,l/s,real
8/7/2024 0:00,AGUA_SUPRESION_POLVO_STMG_CV007,YTDSB,0,l/s,real
8/7/2024 0:00,COEFICIENTE_DE_MARCHA,WTD,29.19587748,%,real
8/7/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,DAY,36.97456739,%,plan semanal
8/7/2024 0:00,P80,DAY,15.69559273,um,plan semanal
